point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
82,0.7942480621476071,0.7033333333333334,0.9336269907515389,0.7383705460385686,0.740305323051138,1,0,2.0,2.0
83,0.760239563500524,0.7,0.9312485184388746,0.7170920261871945,0.7240958254002096,1,0,2.0,2.0
84,0.7942480621476071,0.72,0.9344040217019824,0.7383705460385686,0.7526691473449472,1,0,2.0,2.0
85,0.760239563500524,0.69,0.9324043414472475,0.7169860953432594,0.7166910341301991,1,0,2.0,2.0
86,0.7942480621476071,0.7333333333333334,0.9350237717580807,0.7383705460385686,0.7617602067799945,1,0,2.0,2.0
87,0.7338134944390822,0.6599999999999999,0.8937286338148255,0.6948827729861533,0.6836203182205062,1,0,2.0,3.0
88,0.7162277803445024,0.6866666666666666,0.8640578314366567,0.6382915264886417,0.6977028157730587,1,0,2.0,3.0
89,0.6872190268687952,0.6733333333333333,0.8246467837457196,0.61939251904233,0.6781470404256268,1,0,2.0,3.0
90,0.7060849555166007,0.6466666666666667,0.8532853237133815,0.6690122708287879,0.6640960313959807,1,0,2.0,3.0
91,0.7259857294647387,0.69,0.8704424483940709,0.6557675368223284,0.7036745771966006,1,0,2.0,3.0
92,0.7435654004276893,0.6566666666666667,0.8990043815122811,0.7084003368388463,0.6838949365784538,1,0,2.0,3.0
93,0.7520065896217698,0.6133333333333333,0.9058218388618944,0.7103918749696098,0.6447659380920455,1,0,3.0,3.0
94,0.7710746941668283,0.6933333333333334,0.9112456524613228,0.719440666501442,0.7233933261889514,1,0,3.0,3.0
95,0.8009850762517715,0.7433333333333334,0.9136821862208977,0.7537852184991336,0.7713905148869733,1,0,3.0,3.0
96,0.839447527599517,0.76,0.9254163311717577,0.7932508520864283,0.8013127143517489,1,0,3.0,3.0
97,0.7303692043022125,0.6533333333333333,0.8382200836347771,0.6451890255175564,0.6769576670971229,1,0,3.0,4.0
98,0.7398377428248651,0.6599999999999999,0.8625672601433196,0.6992902950815811,0.6855480777039568,1,0,3.0,4.0
99,0.726268925790375,0.6466666666666667,0.8246647776821718,0.6447570927256631,0.6700166626762878,1,0,3.0,4.0
100,0.7392297650958937,0.6966666666666667,0.8482146843843724,0.6698998534031627,0.7134081520488292,1,0,3.0,4.0
101,0.7476989619828347,0.7233333333333334,0.8681430578605783,0.7075073427082841,0.734216647463444,1,0,3.0,4.0
102,0.750769508421657,0.73,0.8794472110761076,0.7042479512057107,0.7395539738739623,1,0,4.0,4.0
103,0.7396461180493519,0.71,0.8832317279495617,0.6819856581305174,0.7224513695807278,1,0,4.0,4.0
104,0.7549860745488259,0.6766666666666667,0.8838967630448271,0.7083128745407046,0.704339524118363,1,0,4.0,4.0
105,0.7839808081251578,0.7,0.8919416293342433,0.7327697698280644,0.7335923232500631,1,0,4.0,4.0
106,0.8312940290469555,0.7933333333333333,0.9133983339882298,0.7635842169444124,0.8156036081519917,1,0,4.0,4.0
107,0.7261855364025677,0.6466666666666667,0.8277502519684214,0.6931796010118891,0.6699922017891977,1,0,4.0,5.0
108,0.7036218869053246,0.6166666666666667,0.7883710691942822,0.6773623764895087,0.6369562180556869,1,0,4.0,5.0
109,0.7214938103741501,0.6699999999999999,0.8146952902171418,0.6890647940605518,0.6875078955272109,1,0,4.0,5.0
110,0.736324194930781,0.6966666666666667,0.8367039347886239,0.6976946541488802,0.7122652944505516,1,0,4.0,5.0
111,0.7161419894486045,0.6766666666666667,0.8010108705148895,0.6836444512012332,0.6906146140496181,1,0,4.0,5.0
112,0.738697885203053,0.6966666666666667,0.8317313950498358,0.7070599585856805,0.7131989459576453,1,0,4.0,5.0
113,0.7161419894486045,0.6566666666666667,0.7926105338222902,0.6872433353070585,0.6753022678050072,1,0,4.0,5.0
114,0.738697885203053,0.65,0.8237283600822579,0.6804203568848595,0.6766093655609159,1,0,4.0,5.0
115,0.7495284965328398,0.6666666666666667,0.8454654802137693,0.7093822332134458,0.6942872766220578,1,0,5.0,5.0
