point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
210,0.06232111688407049,0.033333333333333326,0.04357972503013208,0.029642208424818905,0.06038859798068802,1,2,2.0,3.0
211,0.09110588705047595,0.043333333333333335,0.08336765576049465,0.147192131818484,0.08696559906165692,1,2,2.0,3.0
212,0.14268887343072267,0.13,0.111453741365108,0.16939119316728168,0.1393897663387348,1,2,2.0,3.0
213,0.11209991854619838,0.08333333333333337,0.0967863260468399,0.19029940116727206,0.10730548767738754,1,2,2.0,3.0
214,0.03785195629669014,0.023333333333333317,0.04201644616557931,0.07946522660332256,0.03717442055840015,1,2,2.0,4.0
215,0.03256743854446442,0.020000000000000018,0.030951978312035333,0.05525301128058002,0.032064741002685845,1,2,2.0,4.0
216,0.036772194895125954,0.010000000000000009,0.022816792944837405,0.014713646320292817,0.036236750997223434,1,2,2.0,4.0
217,0.04028799959449647,0.010000000000000009,0.027296206891806896,0.01828726726395946,0.03968223960260654,1,2,2.0,4.0
218,0.03554844813928737,0.020000000000000018,0.021808863449772065,0.014263305317299801,0.03492651021371587,1,2,2.0,4.0
219,0.04086129421655926,0.00666666666666671,0.025529415000197897,0.015485912054476692,0.04040536584922736,1,2,2.0,4.0
